key,data_source,species_reported,identifier,identification_type,identification_year,herbarium,herbarium_barcode,harbarium_voucher,field_plant_id,collection_year,collection_month,collection_day,collection_country,collection_stateProvince,collection_municipality,collection_locality,coord_longitude,coord_latitude,coord_source,reference,notes
LP2024_000299,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,14899,Queiroz_LP_3680,NA,1993,10,29,Brazil,Bahia,Rio_de_Contas,"""Ca. 5km N na estrada para Brumadinho""",-41.856321,-13.545096,estimated,splink,NA
LP2024_000300,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,60661,Queiroz_LP_7141,NA,2002,06,17,Brazil,Bahia,Rio_de_Contas,"""Cachoeira do Fraga, area de entorno da cachoeira.""",-41.828825,-13.598508,estimated,splink,NA
LP2024_000301,herbarium,Chamaecrista_brachystachya,Barneby_RC,taxonomist,NA,MBM,136017,Hatschbach_GG_53369,NA,1989,9,16,Brazil,Bahia,Rio_de_Contas,"""10-15km da rodovia para Livramento""",-41.820558,-13.621511,estimated,splink,NA
LP2024_000302,herbarium,Chamaecrista_brachystachya,Queiroz_LP,taxonomist,2018,HUEFS,30254,Coradin_L_8629,NA,1992,09,14,Brazil,Bahia,Rio_de_Contas,"""Estrada Rio de Copntas-Livramento do Brumado, km 3.""",-41.810239,-13.607159,estimated,splink,NA
LP2024_000303,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,74694,Giulietti_AM_2258,NA,2003,04,16,Brazil,Bahia,Rio_de_Contas,"""Arapiranga. Proximo ao Rio da Galinha. Serra do Porco Gordo.""",-41.752778,-13.441944,field_measured,splink,NA
LP2024_000304,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,26020,Queiroz_LP_3847,NA,1996,10,31,Brazil,Bahia,Abaira,"""Chapada Diamantina""",-41.735000,-13.251667,locality_based,splink,"""enviado para a Ju para saber ID"""
LP2024_000305,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,122970,Funch_R_310,NA,2004,11,13,Brazil,Bahia,Palmeiras,"""Volta da Serra.""",-41.570833,-12.6275,locality_based,splink,NA
LP2024_000306,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,122977,Funch_R_319,NA,2004,11,13,Brazil,Bahia,Palmeiras,"""Volta da Serra.""",-41.570833,-12.6275,locality_based,splink,NA
LP2024_000307,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,HUEFS,60628,Queiroz_LP_7108,NA,2002,06,15,Brazil,Bahia,Jussiape,"""Ca. 10 km de Jussiape em direcao a Barra da Estiva.""",-41.518618,-13.499650,estimated,splink,NA
LP2024_000308,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,123039,Funch_R_402,NA,2004,12,04,Brazil,Bahia,Palmeiras,"""Caete-Acu.""",-41.509722,-12.553611,field_measured,splink,NA
LP2024_000309,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,112717,Conceicao_AS_868,NA,2005,02,02,Brazil,Bahia,Mucuge,"""Guine - Paty de fora - Gerais do Rio Preto, Serra da Rampa.""",-41.479833,-12.781880,estimated,splink,NA
LP2024_000310,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,ALCB,78318,Conceicao_AS_754,NA,2003,10,21,Brazil,Bahia,Andarai,"""estrada Andarai - Mucuge - Igatu, 9 km saindo de Igatu, em direcao a Andarai.""",-41.325273,-12.830150,estimated,splink,NA
LP2024_000311,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,100103,Silva_GP_2681,NA,1994,09,06,Brazil,Bahia,Mucuge,"""Rodovia Mucuge - Andarai km 19 margem esquerda do rio.""",-41.316667,-12.833333,locality_based,splink,NA
LP2024_000312,herbarium,Chamaecrista_brachystachya,Cota_MMT,taxonomist,2015,SPF,20071,Harley_RM_20668,NA,1980,01,25,Brazil,Bahia,Mucuge,"""By Rio Paraguacu on road Mucuge - Andarai.""",-41.310334,-12.855778,estimated,splink,NA
LP2024_000313,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,HUEFS,10289,Carvalho_AM_2924,NA,1990,03,19,Brazil,Bahia,Mucuge,"""Ca. 30 km na estrada de Andarai para Mucuge""",-41.289058,-12.944607,estimated,splink,NA
LP2024_000314,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2008,IPA,25010,Harley_RM_18665,NA,1977,02,14,Brazil,Bahia,Andarai,"""Serra do Sincora, South of Andarai, 16 km. Along road to Mucuge near small town of Xique-Xique. Sandstone rocks, intersected by small streams, with some disturbed areas by roadside""",-41.258295,-12.882731,estimated,splink,NA
LP2024_000315,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,39039,Melo_E_2809,NA,1999,08,13,Brazil,Bahia,Umburanas,"""Localidade de Delfino. Cachoeirinha.""",-41.256111,-10.385278,field_measured,splink,NA
LP2024_000316,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,94159,Santos_AKA_287,NA,2005,04,06,Brazil,Bahia,Ibicoara,"""Campo Redondo.""",-41.234481,-13.400197,locality_based,splink,NA
LP2024_000317,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,HUEFS,94160,Santos_AKA_288,NA,2005,04,06,Brazil,Bahia,Ibicoara,"""Campo Redondo.""",-41.234481,-13.400197,locality_based,splink,NA
LP2024_000318,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2007,HUEFS,99306,Queiroz_LP_10810,NA,2005,08,19,Brazil,Bahia,Itaberaba,"""Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leao dos Brejos.""",-40.536667,-12.412222,locality_based,splink,NA
LP2024_000319,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2008,HUEFS,138222,Araujo_AN_16,NA,2008,04,17,Brazil,Bahia,Miguel_Calmon,"""Interior da Trilha da Cachoeira do Coracao.""",-40.527778,-11.361944,field_measured,splink,NA
LP2024_000320,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,HUEFS,15213,Bautista_HP_1230,NA,1983,11,13,Brazil,Bahia,Itaberaba,"""Paraguacu, Fazenda Monte Verde, Serra do Orobo""",-40.484042,-12.304254,estimated,splink,NA
LP2024_000321,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,90325,Queiroz_LP_9749,NA,2004,11,12,Brazil,Bahia,Rui_Barbosa,"""Serra do Orobo. Topo da Serra.""",-40.480833,-12.3125,locality_based,splink,NA
LP2024_000322,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,84523,Queiroz_LP_9361,NA,2004,07,28,Brazil,Bahia,Rui_Barbosa,"""Serra do Orobo. Encosta da Serra. Transicao cerrado-campo rupestre.""",-40.475556,-12.314444,locality_based,splink,NA
LP2024_000323,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2003,SPF,179568,Conceicao_AS_774,NA,2003,12,04,Brazil,Bahia,Saude,"""Serra da Saude, Subida da Torre, ca. de 1,9 km desde o centro cultural, subida em frente ao centro cultural.""",-40.409172,-10.946556,estimated,splink,NA
LP2024_000324,herbarium,Chamaecrista_brachystachya,Queiroz_LP,taxonomist,2014,HUEFS,206120,Alencar_ME_2245,NA,2012,10,21,Brazil,Pernambuco,Buique,"""Trilha do Canyon, Parque Nacional do Catimbau.""",-37.242778,-8.532222,locality_based,splink,NA
LP2024_000325,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2013,HVASF,14925,Ferreira_EVR_595,NA,2012,04,02,Brazil,Pernambuco,Buique,"""Parque Nacional do Catimbau, trilha do Chapadao""",-37.241888,-8.5255,field_measured,splink,NA
LP2024_000326,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2012,HUEFS,137658,Cano_O_756,NA,2007,07,NA,Brazil,Pernambuco,Buique,"""Vale do Catimbau, Paraiso Tropical; no alto do lajeiro.""",-37.239722,-8.582778,field_measured,splink,NA
LP2024_000327,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2013,HVASF,13692,SiqueiraFilho_JA_2697,NA,2012,01,12,Brazil,Pernambuco,Buique,"""PARNA do Vale do Catimbau, Serra de Jerusalem""",-37.238472,-8.583833,field_measured,splink,NA
LP2024_000328,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2006,IPA,12265,AndradeLima_603520,NA,1960,09,07,Brazil,Pernambuco,Buique,"""Brejo de Sao Jose, encosta da chapada de Sao Jose.""",-37.189606,-8.588359,estimated,splink,NA
LP2024_000329,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2006,IPA,12906,AndradeLima_613984,NA,1961,11,01,Brazil,Pernambuco,Buique,"""Brejo de Sao Jose, encosta alta da chapada de Sao Jose.""",-37.189606,-8.588359,estimated,splink,NA
LP2024_000330,herbarium,Chamaecrista_brachystachya,Rando_JG,taxonomist,2020,ESA,97952,Souza_VC_32850,NA,2007,02,19,Brazil,Minas_Gerais,Santana_do_Pirapama.,"""Serra do Cipo (Serra da Lapa). Distrito de Sao Jose da Cachoeira. Trilha da Senhorinha. Campo rupestre.""",-43.7498,-18.9422,field_measured,splink,"""C. brachystachya? """
LP2024_000331,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,2007,HUEFS,74352,Conceicao_AS_540,NA,2003,01,10,Brazil,Minas_Gerais,Diamantina,"""Ca. 7 km E de Diamantina, na estrada para Couto Magalhaes de Minas.""",-43.5625,-18.181667,field_measured,splink,NA
LP2024_000332,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist,2013,HVASF,14173,Oliveira_CRS_77,NA,2012,01,24,Brazil,Pernambuco,Buique,"""Parque Nacional do Catimbau, Vale do Catimbau.""",-37.254,-8.561555,field_measured,splink,NA
LP2024_000333,herbarium,Chamaecrista_brachystachya,Conceicao_AS,taxonomist_literature,NA,ALCB,76464,Conceicao_AS_761,NA,2003,11,10,Brazil,Pernambuco,Buique,"""Serra de Jerusalem, 37 14"" 24"" W 8 34"" 57"" S""",-37.24,-8.5825,field_measured,splink,NA
LP2024_000334,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,SPF,25245,Cavalcanti_TB_1788,NA,1995,10,06,Brazil,Goias,Campinacu,"""Fazenda Praia Grande, estrada de acesso pela margem esquerda do rio Praia Grande.""",-48.616667,-13.983333,field_measured,splink,NA
LP2024_000335,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,SPF,3235701,Irwin_HS_34613,NA,1972,01,21,Brazil,Goias,Niquelandia,"""Hill-side. Gravelly hills and sandy cerrado ca. 15km S. of Niquelandia.""",-48.565911,-14.564690,estimated,reflora,NA
LP2024_000336,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,NY,NA,Irwin_HS_34703,NA,1972,01,21,Brazil,Goias,Niquelandia,"""Cerrado ca. 14 km S. of Niquelandia""",-48.558265,-14.559204,estimated,splink,NA
LP2024_000337,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2011,NY,28613,Fonseca_ML_1597,NA,1997,10,02,Brazil,Goias,Niquelandia,"""Fazenda Engenho, ca. 11km de Niquelandia em direcao Dois Irmaos. area do Dito, solo pedregoso, relev""",-48.358889,-14.695278,field_measured,reflora,NA
LP2024_000338,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,NY,NA,Hatschbach_GG_56321,NA,1992,01,21,Brazil,Goias,Niquelandia,"""25 km leste de Niquelandia""",-48.235835,-14.453416,estimated,splink,NA
LP2024_000339,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,NY,186922,Rando_JG_1092,NA,2011,10,23,Brazil,Goias,Niquelandia,"""Estrada Niquelandia - Colinas do Sul, 28 km da saida de Niquelandia, na bifurcacao para Colinas do Sul, lado direito da estrada.""",-48.187865,-14.464242,estimated,splink,NA
LP2024_000340,herbarium,Chamaecrista_burchelli,Cota_MMT,taxonomist,2017,CEN,210385,Delfini_C_688,NA,2012,10,23,Brazil,Goias,Colinas_do_Sul,"""Estrada entre Colinas do Sul e Niquelandia (GO-237), 17 Km SW (em linha reta) de Colinas do Sul.""",-48.156389,-14.280556,field_measured,splink,NA
LP2024_000341,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist,2014,NY,94406,Oliveira_JA_466,NA,2014,11,26,Brazil,Goias,Niquelandia,"""Rodovia GO 132. as margens da rodovia.""",-48.152222,-14.287222,field_measured,splink,NA
LP2024_000342,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,P,959440,Silva_MA_2948,NA,1996,05,29,Brazil,Goias,Niquelandia,"""ca. 8 km da cidade. Fazenda Trairas""",-48.5572,-14.488611,field_measured,splink,NA
LP2024_000343,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,NY,959439,Fonseca_ML_1689,NA,1997,11,20,Brazil,Goias,Niquelandia,"""Fazenda Engenho, ca. 11 km de Niquelandia em direcao a Dois Irmaos. Cabeceira do Rio Trairas""",-48.4233,-14.6983,field_measured,reflora,NA
LP2024_000344,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,NY,959437,Fonseca_ML_1834,NA,1998,05,08,Brazil,Goias,Niquelandia,"""ca. 31 km de Niquelandia em direcao a Muquem; proximo ao Corrego Dois Irmaos. Folha Uruacu SD 22-Z-B""",-48.1783,-14.4755,field_measured,splink,NA
LP2024_000345,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist_literature,2014,RB,32470,MelloSilva_R_2244,NA,2003,12,01,Brazil,Goias,Niquelandia,"""Estrada Niquelandia - Colinas do Sul, 28 Km da saida de Niquelandia na bifurcacao para Colinas do Sul. Bacia do Rio Bagagem.""",-48.185,-14.464167,field_measured,reflora,NA
LP2024_000346,herbarium,Chamaecrista_burchelli,Rando_JG,taxonomist,2014,RB,105473,Borges_LM_951,NA,2012,11,03,Brazil,Goias,Niquelandia,"""Serra da Mesa, estrada GO 327, Colinas do Sul - Niquelandia; 28,5 km da rotatoria no centro da cidade; ambas as margens da estrada.""",-48.125,-14.338333,field_measured,reflora,NA
LP2024_000347,herbarium,Chamaecrista_burchelli,Cota_MMT,taxonomist,2017,NY,98639,Oliveira_JA_530,NA,2014,11,27,Brazil,Goias,Niquelandia,"""Margem da Rodovia GO-132.""",-48.115,-14.342222,field_measured,reflora,NA
LP2024_000348,herbarium,Chamaecrista_calycioides,Cota_MMT,taxonomist,2012,SPF,221621,Cota_MMT_292,NA,2012,01,23,Brazil,Minas_Gerais,Joaquim_Felicio,"""Parque Estadual da Serra do Cabral""",-44.279878,-17.697883,field_measured,splink,NA
LP2024_000349,herbarium,Chamaecrista_calycioides,Barneby_RC,taxonomist,1996,NY,00959413,Hatschbach_GG_64217,NA,1996,1,16,Brazil,Minas_Gerais,Varzea_da_Palma,"""Serra do Cabral, Agropecuaria Serra do Cabral""",-44.182664,-17.726276,estimated,splink,"""realocado conforme localidades do CNCFlora"""
LP2024_000350,herbarium,Chamaecrista_calycioides,Queiroz_LP,taxonomist,2011,HVASF,978,Pesqueira_US_86,NA,2011,04,30,Brazil,Bahia,Casa_Nova,"""Sitio Recanto""",-41.378889,-9.525472,locality_based,splink,"""Frequente (possivel area para amostragem)"""
LP2024_000351,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2015,EAC,48110,Coelho_MM_41,NA,2015,08,04,Brazil,Pernambuco,Petrolina,"""Faz. Experimental, Campus da Univ. Federal do Vale, Planossolo natrico, margem do Riacho das Porteiras""",-40.548611,-9.330556,locality_based,splink,"""Dentro da universidade, porem nao achei o riacho das notas de localidade"""
LP2024_000352,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,EAC,57798,Loiola_MIB_2140,NA,2015,07,01,Brazil,Ceara,Tururu,"""Triangulo da estrada para Uruburetama.""",-39.427772,-3.654740,field_measured,splink,NA
LP2024_000353,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,EAC,60278,Miranda_RR_147,NA,2016,06,NA,Brazil,Ceara,Pentecoste,"""Fazenda Experimental Vale do Curu, area apos 5 anos de corte.""",-39.348444,-3.833333,field_measured,splink,NA
LP2024_000354,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,HUEFS,117749,Cordula_E_28,NA,2006,05,NA,Brazil,Pernambuco,Mirandiba,"""Estrada para Cacimba Nova.""",-38.673889,-8.130556,field_measured,splink,NA
LP2024_000355,herbarium,Chamaecrista_calycioides,Conceicao_AS,taxonomist,2007,HUEFS,129076,Conceicao_AS_999,NA,2007,06,NA,Brazil,Bahia,Gloria,"""BA 210, sentido Gloria-Rodelas, ca. 4 km do Centro Administrativo Jose Messias.""",-38.408056,-9.231389,locality_based,splink,"""Ponto nao esta ao lado da BR """
LP2024_000356,herbarium,Chamaecrista_calycioides,Conceicao_AS,taxonomist,2013,HVASF,14352,Cotarelli_VM_1409,NA,2013,07,01,Brazil,Pernambuco,Petrolandia,"""Lago Itaparica, a ca. de 3Km a oeste do hotel Pontal do Lago. area pedregosa""",-38.251722,-8.992583,field_measured,splink,NA
LP2024_000357,herbarium,Chamaecrista_calycioides,Queiroz_LP,taxonomist,2006,MAC,13070,LyraLemos_RP_4850,NA,2000,7,15,Brazil,Alagoas,Pao_de_Acucar,"""3 km depois da zona urbana, na direcao a Ilha do Ferro, solo avermelhado e pedregoso, em encosta de serra.""",-37.476667,-9.716389,field_measured,splink,NA
LP2024_000358,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2009,MOSS,7894,Oliveira_RC_1545,NA,2009,05,28,Brazil,Rio_Grande_do_Norte,Mossoro,"""Campus da UFERSA, proximo ao matodouro.""",-37.320740,-5.208285,estimated,splink,NA
LP2024_000359,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2004,UFRN,UFRN00001873,Loiola_MIB_820,NA,2004,3,27,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido - ESEC., Entrada da reserva. Caatinga.""",-37.276836,-6.5546,estimated,reflora,NA
LP2024_000360,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2009,MOSS,8406,Ferreira_CGT_184,NA,2009,05,29,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido.""",-37.268889,-6.569167,field_measured,splink,NA
LP2024_000361,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2005,UFRN,UFRN00003375,Queiroz_RT_192,NA,2005,4,23,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido.""",-37.261944,-6.580556,field_measured,reflora,NA
LP2024_000362,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,2009,MOSS,8226,Oliveira_RC_1628,NA,2009,05,28,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Estacao Ecologica do Serido.  - coleta na estrada que da acesso ao alojamento.""",-37.256102,-6.568536,estimated,splink,NA
LP2024_000363,herbarium,Chamaecrista_calycioides,Conceicao_AS,taxonomist,2007,HUEFS,119794,Pastore_JFB_2032,NA,2007,09,NA,Brazil,Bahia,Morro_do_Chapeu,"""Lagedo do Bordado.""",-41.0942,-11.258889,field_measured,splink,NA
LP2024_000364,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,CEN,55346,Sevilha_AC_2319,NA,2002,08,NA,Brazil,Paraiba,Mamanguape,"""Portaria da Rebio Guaribas.""",-35.1425,-6.74222,field_measured,splink,NA
LP2024_000365,herbarium,Chamaecrista_calycioides,Queiroz_RT,northereast_BR_expert,NA,HUEFS,125801,Queiroz_RT_921,NA,2006,5,23,Brazil,Rio_Grande_do_Norte,Serra_Negra_do_Norte,"""Reserva Ecologica do Serido (ESEC), trilha da Lagoa do Junco.""",-37.25,-6.6,field_measured,splink,NA
LP2024_000366,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,IPA,91921,Moraes_TM_361,NA,2017,11,22,Brazil,Pernambuco,Itapetim,"""Conglomerado do Inventario Florestal Nacional.&nf; PE_07 ,1-9-1H""",-37.26,-7.38,field_measured,splink,NA
LP2024_000367,herbarium,Chamaecrista_calycioides,Rando_JG,taxonomist,2020,IPA,91922,Nascimento_IS_447,NA,2017,11,22,Brazil,Pernambuco,Quixaba,"""Conglomerado do Inventario Florestal Nacional.&nf; PE_33 , 3-9-H""",-37.8,-7.74,field_measured,splink,NA
LP2024_000368,herbarium,Chamaecrista_calycioides,Barneby_RC,taxonomist,NA,NY,514910,Taylor_EL_E1217,NA,1983,4,14,Brazil,Maranhao,Carolina,"""Transamazonan Highway, BR 230 and BR 010; Pedra Caida, 35 km N of Carolina. Collections made from ponto turistico W towards Serra de Baleia""",-47.42,-7.13,locality_based,splink,NA
LP2024_000369,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2008,ASU,19782,Cervi_AC_3766,NA,1992,09,30,Brazil,Parana,Jaguariaiva,"""Mun. Jaguariaiva, Parque Estadual do Cerrado.""",-49.665129,-24.164670,estimated,splink,NA
LP2024_000370,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,RB,RB00784162,Ribas_OS_8590,NA,2012,03,30,Brazil,Parana,Jaguariaiva,"""Parque Estadual do Cerrado.""",-49.657701,-24.162117,estimated,reflora,NA
LP2024_000371,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,NY,NY00959405,Irwin_HS_9801,NA,1965,01,02,Brazil,Goias,Cristalina,"""Serra dos Cristais. 10 km S. of Cristalina""",-47.673894,-16.831824,estimated,splink,NA
LP2024_000372,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,NY,514928,Hatschbach_GG_43050,NA,1980,08,13,Brazil,Goias,Cristalina,"""Rod. BR-040, 2 km E de Cristalina""",-47.579274,-16.785271,estimated,splink,NA
LP2024_000373,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,HUEFS,201792,Rando_JG_1125,NA,2012,01,06,Brazil,Minas_Gerais,Delfinopolis,"""Estrada Delfinopolis - Sacramento, 63 km da saida, borda da estrada. Depois do povoado. Plantacao de Eucalyptus sp. em area de cerrado.""",-47.074722,-20.100833,field_measured,splink,NA
LP2024_000374,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2012,HUFU,50831,Souza_VC_21242,NA,1998,09,07,Brazil,Minas_Gerais,Delfinopolis,"""Estrada Delfinopolis e o Parque Serra da Canastra, Cerca de 5 km antes da entrada do Parque. Beira de estrada em area de plantacao de Pinus.""",-47.018889,-20.102222,estimated,splink,NA
LP2024_000375,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,HUEFS,185638,Nakajima_JN_1204,NA,1995,07,14,Brazil,Minas_Gerais,Sacramento,"""Guarita de Sacramento, PARNA Serra da Canastra.""",-46.913845,-20.134512,estimated,splink,NA
LP2024_000376,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,NY,NA,Nakajima_JN_1830,NA,1996,07,08,Brazil,Minas_Gerais,Sacramento,"""Guarita de Sacramento.""",-46.912021,-20.134607,estimated,splink,NA
LP2024_000377,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,HUEFS,185627,Romero_R_4391,NA,1997,08,19,Brazil,Minas_Gerais,Sao_Roque_de_Minas,"""Guarita de Sacramento, Parque Nacional da Serra da Canastra.""",-46.904096,-20.138392,estimated,splink,NA
LP2024_000378,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2008,HUEFS,185630,Romero_R_4425,NA,1997,08,19,Brazil,Minas_Gerais,Sao_Roque_de_Minas,"""Estrada para Sao Roque, 3 Km da Guarita de Sacramento, Parque Nacional da Serra da Canastra.""",-46.886294,-20.143104,estimated,splink,NA
LP2024_000379,herbarium,Chamaecrista_cardiostegia,Rando_JG,taxonomist_literature,2014,NY,NY00959401,Irwin_HS_25482,NA,1970,01,28,Brazil,Minas_Gerais,Patrocinio,"""Morro da Pedras, ca. 25 km N.E. of Patrocinio""",-46.865535,-18.757204,estimated,splink,NA
LP2024_000380,field,Chamaecrista_cardiostegia,Rando_JG,taxonomist,2020,NA,NA,Nogueira_A_305,NA,2019,10,11,Brazil,Minas_Gerais,Sacramento,"""Parque Nacional da Serra da Canastra, alguns km dentro do Parque pela entrada MG-341 vindo de Sacramento""",-46.813194,-20.144583,field_measured,NA,NA
